VenteID;DateVente;ClientID;ProduitID;Quantite
V02236;2024-10-06;C007;P003;3
V02237;2024-06-09;C004;P006;5
V02238;2023-06-21;C006;P006;5
V02239;2024-12-29;C008;P003;3
V02240;2023-06-13;C009;P004;1
V02241;2024-04-04;C001;P003;2
V02242;2024-09-06;C004;P003;2
V02243;2023-02-15;C008;P009;2
V02244;2023-10-27;C009;P001;2
V02245;2024-06-25;C010;P006;3
V02246;2023-06-22;C002;P009;5
V02247;2022-09-26;C003;P009;3
V02248;2022-10-25;C002;P004;5
V02249;2023-03-06;C004;P008;2
V02250;2023-03-20;C010;P008;3
V02251;2022-11-09;C008;P005;5
V02252;2022-10-18;C005;P004;1
V02253;2022-11-27;C004;P006;2
V02254;2024-11-07;C007;P005;3
V02255;2022-02-04;C010;P001;2
V02256;2022-08-06;C010;P005;5
V02257;2023-08-22;C001;P008;5
V02258;2023-06-04;C006;P007;1
V02259;2022-11-12;C006;P003;3
V02260;2023-12-10;C009;P006;1
V02261;2022-11-12;C006;P004;4
V02262;2023-01-13;C006;P010;3
V02263;2023-01-01;C008;P006;1
V02264;2023-12-26;C006;P001;4
V02265;2024-04-09;C010;P002;5
V02266;2022-04-28;C010;P002;1
V02267;2024-02-12;C005;P002;5
V02268;2023-01-10;C001;P006;4
V02269;2023-11-23;C009;P003;2
V02270;2023-03-09;C005;P006;3
V02271;2024-02-01;C003;P006;3
V02272;2022-04-11;C010;P009;3
V02273;2024-03-08;C001;P007;2
V02274;2023-05-12;C007;P003;3
V02275;2024-09-07;C010;P008;2
V02276;2023-05-17;C007;P008;3
V02277;2022-05-17;C010;P009;4
V02278;2022-08-23;C001;P009;4
V02279;2024-12-24;C005;P009;4
V02280;2022-04-24;C006;P003;4
V02281;2023-07-11;C003;P007;3
V02282;2024-03-23;C009;P001;3
V02283;2024-10-04;C010;P004;3
V02284;2023-07-19;C009;P002;5
V02285;2022-08-03;C007;P008;4
V02286;2023-04-29;C001;P005;3
V02287;2022-01-13;C007;P009;5
V02288;2024-09-21;C002;P010;2
V02289;2023-10-08;C001;P001;1
V02290;2023-04-15;C007;P004;3
V02291;2023-09-17;C006;P001;4
V02292;2022-09-07;C007;P005;3
V02293;2023-10-26;C008;P006;1
V02294;2022-11-01;C004;P009;1
V02295;2022-01-28;C004;P009;4
V02296;2022-05-27;C008;P001;1
V02297;2023-03-27;C005;P010;4
V02298;2024-02-29;C006;P008;5
V02299;2022-12-24;C008;P002;5
V02300;2024-04-01;C001;P009;5
V02301;2022-04-28;C002;P007;2
V02302;2024-11-07;C007;P002;4
V02303;2023-08-11;C006;P005;3
V02304;2024-03-28;C003;P003;5
V02305;2023-04-15;C008;P003;4
V02306;2024-08-27;C007;P010;2
V02307;2024-01-19;C002;P004;4
V02308;2024-03-01;C004;P006;3
V02309;2022-05-10;C007;P006;3
V02310;2023-10-05;C009;P005;2
V02311;2023-07-21;C002;P006;4
V02312;2024-09-02;C005;P010;4
V02313;2022-04-03;C010;P003;5
V02314;2024-01-11;C009;P001;2
V02315;2023-10-15;C001;P006;5
V02316;2023-05-30;C003;P006;3
V02317;2022-05-29;C006;P010;3
V02318;2022-12-23;C004;P007;4
V02319;2022-05-18;C001;P008;1
V02320;2024-01-25;C009;P006;5
V02321;2022-06-27;C005;P008;1
V02322;2024-05-26;C004;P008;2
V02323;2023-07-03;C008;P010;1
V02324;2022-05-28;C007;P010;1
V02325;2022-06-08;C010;P002;3
V02326;2023-12-02;C010;P002;1
V02327;2023-11-07;C003;P004;4
V02328;2024-05-27;C010;P008;2
V02329;2023-07-11;C007;P010;3
V02330;2022-02-04;C005;P009;3
V02331;2022-07-07;C005;P004;3
V02332;2024-02-09;C005;P001;2
V02333;2023-03-10;C008;P005;5
V02334;2023-10-20;C008;P006;4
V02335;2024-07-12;C003;P008;1
V02336;2024-10-14;C006;P007;1
V02337;2024-01-03;C001;P003;4
V02338;2023-01-14;C009;P008;1
V02339;2022-05-04;C005;P005;5
V02340;2024-09-04;C003;P006;5
V02341;2022-01-02;C004;P002;2
V02342;2022-10-08;C003;P002;2
V02343;2022-02-07;C005;P007;3
V02344;2023-06-04;C003;P001;4
V02345;2022-12-12;C004;P009;1
V02346;2024-06-09;C005;P010;4
V02347;2022-11-21;C009;P006;5
V02348;2022-01-31;C001;P009;2
V02349;2022-05-26;C001;P010;4
V02350;2024-10-13;C005;P008;2
V02351;2022-07-16;C002;P001;3
V02352;2022-10-06;C008;P002;1
V02353;2022-07-03;C003;P006;4
V02354;2022-11-03;C005;P003;3
V02355;2023-09-22;C002;P003;2
V02356;2022-05-31;C006;P002;1
V02357;2023-02-18;C006;P004;4
V02358;2023-05-14;C004;P004;1
V02359;2024-05-30;C007;P007;2
V02360;2024-04-06;C010;P009;2
V02361;2024-08-05;C002;P010;3
V02362;2024-12-25;C006;P007;1
V02363;2024-07-18;C009;P001;2
V02364;2024-04-11;C006;P001;5
V02365;2022-03-16;C006;P009;3
V02366;2024-12-07;C008;P004;2
V02367;2024-08-29;C005;P005;5
V02368;2023-03-18;C010;P008;5
V02369;2022-06-01;C001;P007;5
V02370;2022-12-04;C007;P002;3
V02371;2024-05-23;C003;P003;3
V02372;2024-10-01;C008;P009;2
V02373;2024-09-17;C010;P010;4
V02374;2023-04-19;C007;P009;5
V02375;2022-06-13;C001;P010;5
V02376;2023-01-15;C003;P010;3
V02377;2022-09-28;C005;P004;2
V02378;2024-06-15;C003;P001;2
V02379;2024-03-08;C006;P008;4
V02380;2022-02-27;C008;P005;1
V02381;2024-07-31;C001;P007;4
V02382;2023-11-26;C004;P002;5
V02383;2024-12-22;C004;P002;3
V02384;2024-12-31;C004;P004;5
V02385;2024-08-31;C003;P010;4
V02386;2024-05-10;C010;P010;3
V02387;2023-12-23;C006;P008;3
V02388;2023-05-01;C010;P010;3
V02389;2023-03-02;C005;P010;5
V02390;2023-09-25;C006;P003;3
V02391;2023-02-20;C003;P008;5
V02392;2022-08-25;C004;P002;3
V02393;2022-07-07;C002;P006;4
V02394;2024-02-22;C006;P007;5
V02395;2023-11-05;C009;P001;1
V02396;2023-09-25;C003;P004;2
V02397;2023-01-21;C009;P004;4
V02398;2022-03-05;C007;P009;2
V02399;2024-11-15;C004;P008;1
V02400;2023-11-17;C001;P009;4
V02401;2023-01-08;C005;P009;3
V02402;2023-04-23;C001;P006;2
V02403;2022-09-13;C003;P003;4
V02404;2022-10-24;C010;P009;1
V02405;2022-04-04;C007;P006;5
V02406;2022-11-21;C007;P009;2
V02407;2022-09-05;C003;P010;2
V02408;2022-05-22;C010;P009;2
V02409;2023-12-22;C010;P007;3
V02410;2022-02-18;C002;P009;1
V02411;2023-12-16;C008;P002;2
V02412;2024-09-22;C003;P009;2
V02413;2024-02-14;C002;P005;5
V02414;2023-07-12;C008;P004;2
V02415;2023-08-03;C005;P010;4
V02416;2024-07-23;C003;P008;2
V02417;2023-08-05;C010;P007;4
V02418;2024-09-09;C003;P004;4
V02419;2022-01-15;C003;P001;1
V02420;2022-04-13;C001;P010;4
V02421;2022-01-03;C005;P001;4
V02422;2022-10-15;C002;P001;3
V02423;2024-05-11;C007;P008;1
V02424;2024-08-08;C008;P004;3
V02425;2024-03-21;C009;P008;1
V02426;2023-09-20;C003;P010;3
V02427;2023-09-26;C002;P005;4
V02428;2024-06-10;C006;P010;3
V02429;2024-10-13;C004;P010;3
V02430;2024-04-01;C010;P010;1
V02431;2023-09-02;C003;P005;1
V02432;2024-07-06;C007;P005;2
V02433;2024-07-10;C007;P006;5
V02434;2023-09-26;C010;P008;4
V02435;2022-07-02;C004;P005;2
V02436;2024-05-09;C008;P005;5
V02437;2023-02-17;C001;P005;1
V02438;2024-02-29;C007;P002;1
V02439;2023-12-13;C004;P001;1
V02440;2024-05-23;C003;P008;3
V02441;2022-03-11;C006;P007;1
V02442;2023-06-11;C001;P010;2
V02443;2023-11-09;C004;P003;2
V02444;2022-03-09;C002;P007;5
V02445;2022-02-17;C004;P003;5
V02446;2024-04-12;C010;P007;2
V02447;2023-05-16;C003;P006;1
V02448;2023-12-24;C009;P005;4
V02449;2023-10-07;C001;P004;3
V02450;2023-03-28;C005;P005;3
V02451;2024-08-21;C009;P008;5
V02452;2023-02-12;C006;P006;3
V02453;2022-03-19;C001;P010;2
V02454;2024-03-01;C003;P002;5
V02455;2023-07-12;C003;P007;2
V02456;2024-05-23;C001;P001;4
V02457;2023-01-17;C007;P005;4
V02458;2024-08-09;C002;P004;4
V02459;2024-06-22;C010;P006;4
V02460;2022-06-11;C001;P010;3
V02461;2022-08-14;C002;P009;2
V02462;2024-01-04;C010;P004;2
V02463;2022-10-09;C004;P010;5
V02464;2024-02-18;C004;P009;2
V02465;2023-04-02;C004;P006;3
V02466;2023-10-20;C006;P010;3
V02467;2023-02-26;C010;P001;2
V02468;2022-04-12;C004;P008;2
V02469;2024-01-30;C008;P010;4
V02470;2024-08-12;C010;P010;2
V02471;2022-01-17;C008;P007;2
V02472;2023-01-03;C002;P006;4
V02473;2024-01-24;C010;P009;5
V02474;2023-12-18;C001;P006;2
V02475;2022-08-14;C001;P008;5
V02476;2022-11-27;C001;P009;4
V02477;2024-12-19;C001;P004;5
V02478;2022-11-26;C003;P008;2
V02479;2024-08-05;C010;P006;1
V02480;2024-04-26;C006;P007;3
V02481;2023-02-27;C007;P009;1
V02482;2024-05-23;C002;P002;1
V02483;2023-09-06;C007;P007;1
V02484;2023-04-26;C003;P008;2
V02485;2022-06-10;C003;P009;4
V02486;2023-10-06;C006;P005;1
V02487;2023-08-17;C007;P004;4
V02488;2024-12-10;C005;P005;4
V02489;2023-11-18;C008;P001;2
V02490;2024-03-16;C002;P008;1
V02491;2023-12-16;C009;P004;3
V02492;2023-07-31;C006;P001;2
V02493;2024-04-27;C006;P008;3
V02494;2024-06-09;C010;P002;5
V02495;2023-05-23;C005;P008;4
V02496;2023-09-04;C001;P008;5
V02497;2023-11-08;C008;P007;4
V02498;2023-06-21;C010;P002;3
V02499;2023-08-22;C010;P004;2
V02500;2023-03-30;C003;P006;4
V02501;2023-09-22;C004;P001;1
V02502;2023-06-12;C001;P001;3
V02503;2022-05-30;C005;P008;3
V02504;2023-09-18;C006;P009;4
V02505;2022-09-06;C004;P009;2
V02506;2024-03-21;C003;P004;1
V02507;2023-05-16;C004;P007;1
V02508;2023-05-12;C002;P010;3
V02509;2023-06-14;C007;P003;2
V02510;2023-07-19;C008;P003;1
V02511;2024-07-12;C008;P004;5
V02512;2023-08-07;C009;P004;5
V02513;2023-04-09;C002;P009;5
V02514;2023-07-07;C005;P006;2
V02515;2024-04-19;C006;P005;1
V02516;2023-06-25;C007;P001;5
V02517;2022-02-05;C005;P004;4
V02518;2024-12-12;C008;P004;2
V02519;2022-12-17;C005;P007;1
V02520;2022-10-27;C004;P010;5
V02521;2023-04-05;C008;P010;3
V02522;2022-04-08;C001;P010;1
V02523;2023-11-04;C002;P006;4
V02524;2024-10-22;C010;P003;5
V02525;2024-05-10;C005;P009;2
V02526;2022-09-20;C006;P006;2
V02527;2024-09-03;C004;P001;4
V02528;2023-03-24;C010;P003;4
V02529;2024-12-27;C002;P004;2
V02530;2024-12-05;C002;P002;1
V02531;2023-07-07;C008;P003;2
V02532;2022-07-24;C008;P007;5
V02533;2023-05-26;C007;P006;4
V02534;2022-11-19;C007;P004;2
V02535;2022-08-01;C007;P003;3
V02536;2022-01-17;C006;P008;1
V02537;2024-07-01;C001;P004;3
V02538;2022-09-22;C006;P006;5
V02539;2022-05-06;C003;P006;3
V02540;2022-12-21;C008;P002;1
V02541;2022-08-24;C007;P005;2
V02542;2024-09-07;C002;P010;4
V02543;2022-03-30;C003;P008;3
V02544;2024-09-07;C001;P003;5
V02545;2023-11-01;C010;P005;1
V02546;2023-09-10;C003;P010;5
V02547;2024-11-28;C009;P001;2
V02548;2023-12-14;C002;P004;4
V02549;2023-01-30;C006;P003;5
V02550;2023-08-11;C008;P003;1
V02551;2024-04-25;C009;P004;1
V02552;2024-01-29;C001;P005;5
V02553;2023-11-21;C007;P008;1
V02554;2024-08-25;C002;P008;4
V02555;2022-09-28;C010;P002;2
V02556;2022-09-15;C001;P005;2
V02557;2022-03-18;C003;P007;1
V02558;2023-05-16;C003;P010;5
V02559;2022-01-21;C004;P006;4
V02560;2022-03-29;C002;P001;1
V02561;2023-09-11;C002;P010;2
V02562;2023-07-24;C007;P004;1
V02563;2024-06-05;C008;P006;5
V02564;2023-09-16;C009;P006;5
V02565;2024-02-21;C008;P006;3
V02566;2022-05-12;C001;P006;3
V02567;2022-10-31;C007;P008;2
V02568;2023-04-03;C008;P001;2
V02569;2022-04-22;C007;P003;5
V02570;2022-02-26;C004;P001;3
V02571;2022-10-17;C006;P001;5
V02572;2023-12-30;C004;P007;4
V02573;2022-08-07;C003;P002;1
V02574;2022-10-07;C003;P008;2
V02575;2022-08-24;C004;P005;2
V02576;2023-02-22;C008;P002;2
V02577;2024-08-03;C002;P004;1
V02578;2023-11-14;C009;P007;3
V02579;2024-03-16;C006;P005;5
V02580;2023-12-31;C010;P005;5
V02581;2024-12-18;C003;P006;5
V02582;2024-03-13;C002;P010;4
V02583;2023-01-25;C003;P005;3
V02584;2023-11-09;C007;P008;1
V02585;2023-11-22;C009;P007;4
V02586;2024-08-23;C005;P002;3
V02587;2022-01-05;C009;P003;4
V02588;2024-05-31;C006;P002;5
V02589;2022-06-11;C007;P009;1
V02590;2023-03-24;C004;P010;2
V02591;2022-05-21;C008;P004;2
V02592;2023-06-19;C002;P010;2
V02593;2024-01-09;C002;P002;1
V02594;2023-09-04;C005;P003;5
V02595;2023-01-23;C003;P008;5
V02596;2023-06-16;C010;P001;5
V02597;2023-11-02;C005;P007;1
V02598;2024-03-23;C004;P006;4
V02599;2024-03-05;C001;P001;1
V02600;2023-03-30;C001;P008;5
V02601;2022-06-23;C001;P007;3
V02602;2022-05-29;C004;P002;1
V02603;2023-04-02;C008;P003;4
V02604;2024-01-30;C006;P003;3
V02605;2022-04-09;C004;P003;1
V02606;2023-02-24;C010;P009;2
V02607;2023-08-31;C009;P004;3
V02608;2023-01-11;C010;P001;1
V02609;2023-01-26;C003;P006;2
V02610;2024-04-14;C004;P007;1
V02611;2022-11-19;C002;P005;1
V02612;2022-10-05;C004;P005;4
V02613;2022-03-10;C003;P007;5
V02614;2023-05-25;C005;P009;5
V02615;2023-02-04;C007;P006;4
V02616;2023-09-27;C006;P004;4
V02617;2024-07-25;C010;P001;3
V02618;2023-08-23;C009;P005;5
V02619;2023-01-11;C007;P006;4
V02620;2023-06-27;C007;P006;3
V02621;2024-04-12;C010;P006;3
V02622;2023-03-02;C004;P006;5
V02623;2022-08-09;C003;P010;3
V02624;2022-02-08;C008;P006;1
V02625;2023-09-09;C009;P001;5
V02626;2023-04-21;C005;P003;3
V02627;2024-07-12;C002;P007;5
V02628;2024-05-01;C008;P004;1
V02629;2024-10-30;C009;P006;3
V02630;2024-03-22;C004;P007;3
V02631;2022-02-27;C008;P001;1
V02632;2022-03-08;C007;P008;3
V02633;2023-10-05;C006;P008;5
V02634;2022-10-16;C010;P008;4
V02635;2023-07-29;C002;P009;2
V02636;2024-02-21;C006;P010;2
V02637;2022-04-13;C004;P005;4
V02638;2022-11-10;C009;P004;4
V02639;2022-07-03;C003;P004;5
V02640;2024-09-24;C001;P003;3
V02641;2024-06-16;C002;P008;4
V02642;2023-08-09;C002;P007;2
V02643;2022-05-12;C005;P004;4
V02644;2024-08-11;C001;P010;2
V02645;2023-06-24;C007;P010;5
V02646;2023-01-21;C006;P001;4
V02647;2022-03-18;C003;P005;3
V02648;2023-09-11;C007;P007;1
V02649;2023-03-02;C007;P001;5
V02650;2023-10-15;C005;P001;1
V02651;2022-04-30;C003;P009;3
V02652;2022-11-14;C007;P003;2
V02653;2023-04-13;C008;P004;1
V02654;2024-01-21;C004;P007;3
V02655;2022-04-07;C006;P010;2
V02656;2022-12-01;C002;P007;5
V02657;2022-11-28;C003;P003;3
V02658;2023-07-29;C008;P007;3
V02659;2024-05-14;C003;P010;1
V02660;2024-03-11;C005;P001;3
V02661;2023-11-24;C006;P003;4
V02662;2023-01-07;C006;P003;2
V02663;2024-07-07;C004;P003;1
V02664;2023-11-21;C004;P001;4
V02665;2022-11-23;C008;P010;4
V02666;2023-02-12;C006;P008;3
V02667;2023-02-16;C007;P006;2
V02668;2022-10-01;C006;P006;3
V02669;2024-12-01;C007;P001;5
V02670;2022-11-10;C010;P007;2
V02671;2023-04-24;C008;P002;5
V02672;2022-01-20;C007;P008;3
V02673;2022-10-07;C005;P010;1
V02674;2022-02-03;C009;P001;4
V02675;2022-10-03;C008;P007;4
V02676;2023-11-08;C009;P008;4
V02677;2024-04-01;C005;P001;3
V02678;2022-08-09;C010;P002;1
V02679;2023-03-18;C007;P006;4
V02680;2023-02-23;C003;P002;5
V02681;2022-01-21;C003;P003;5
V02682;2023-04-16;C005;P001;4
V02683;2022-02-14;C010;P001;5
V02684;2023-03-26;C005;P004;5
V02685;2023-02-09;C006;P010;3
V02686;2023-06-04;C002;P004;5
V02687;2024-04-16;C001;P005;3
V02688;2024-08-17;C005;P005;4
V02689;2024-06-22;C007;P010;3
V02690;2022-05-19;C003;P001;5
V02691;2022-09-09;C006;P008;1
V02692;2024-05-26;C001;P007;1
V02693;2024-07-23;C007;P010;1
V02694;2024-01-18;C010;P008;4
V02695;2022-01-22;C003;P003;4
V02696;2024-06-15;C010;P002;4
V02697;2024-05-24;C007;P007;2
V02698;2022-10-18;C006;P003;4
V02699;2024-09-06;C007;P002;3
V02700;2023-12-13;C009;P009;1
V02701;2023-10-08;C006;P004;5
V02702;2023-05-26;C002;P004;4
V02703;2022-04-27;C003;P004;5
V02704;2022-12-22;C001;P010;2
V02705;2023-07-24;C007;P002;5
V02706;2024-01-29;C003;P010;4
V02707;2023-03-08;C008;P003;5
V02708;2022-04-25;C007;P010;5
V02709;2022-06-10;C008;P007;3
V02710;2022-12-21;C003;P010;2
V02711;2023-04-18;C010;P003;4
V02712;2023-06-14;C004;P002;4
V02713;2024-09-25;C006;P001;1
V02714;2022-12-16;C001;P006;1
V02715;2023-04-27;C010;P004;2
V02716;2022-03-01;C008;P001;3
V02717;2023-03-20;C010;P008;5
V02718;2023-07-09;C004;P002;2
V02719;2022-09-27;C005;P003;1
V02720;2022-04-06;C005;P003;4
V02721;2022-09-18;C003;P007;3
V02722;2023-08-30;C002;P001;3
V02723;2024-07-27;C003;P001;5
V02724;2022-05-20;C010;P009;5
V02725;2022-02-03;C002;P003;2
V02726;2022-07-06;C005;P003;3
V02727;2024-07-19;C007;P009;2
V02728;2022-11-30;C006;P004;4
V02729;2022-12-01;C001;P008;5
V02730;2022-09-29;C003;P008;1
V02731;2023-08-23;C003;P005;3
V02732;2022-04-17;C004;P003;4
V02733;2024-02-04;C005;P008;1
V02734;2022-04-30;C008;P001;3
V02735;2024-06-18;C008;P006;1
V02736;2024-04-27;C009;P005;4
V02737;2023-06-15;C001;P010;5
V02738;2024-08-05;C005;P009;2
V02739;2022-07-28;C006;P006;4
V02740;2024-09-02;C008;P008;3
V02741;2024-10-11;C010;P009;1
V02742;2023-10-20;C008;P009;5
V02743;2023-06-18;C003;P008;4
V02744;2024-04-27;C006;P003;3
V02745;2022-08-05;C002;P009;4
V02746;2023-01-10;C009;P003;5
V02747;2023-06-25;C005;P001;2
V02748;2022-04-13;C001;P007;4
V02749;2024-03-02;C008;P004;5
V02750;2024-01-07;C001;P003;2
V02751;2023-04-11;C004;P003;1
V02752;2024-06-21;C004;P009;2
V02753;2022-11-12;C010;P001;2
V02754;2024-08-18;C009;P002;4
V02755;2022-10-31;C003;P003;2
V02756;2023-11-27;C002;P007;3
V02757;2024-11-01;C005;P010;4
V02758;2022-05-12;C008;P009;1
V02759;2023-01-04;C009;P001;2
V02760;2022-11-15;C003;P005;3
V02761;2023-10-11;C004;P005;4
V02762;2022-03-24;C004;P007;4
V02763;2023-12-04;C008;P007;2
V02764;2024-02-29;C003;P006;1
V02765;2024-03-18;C001;P009;2
V02766;2024-12-29;C010;P010;2
V02767;2023-08-01;C005;P006;1
V02768;2023-06-06;C006;P003;1
V02769;2024-11-04;C002;P005;5
V02770;2022-10-29;C007;P008;3
V02771;2023-05-22;C008;P007;4
V02772;2024-09-21;C007;P001;5
V02773;2023-05-26;C008;P010;5
V02774;2023-01-20;C001;P007;3
V02775;2024-07-13;C007;P001;5
V02776;2022-06-06;C004;P007;1
V02777;2023-01-17;C007;P005;3
V02778;2022-07-24;C004;P008;2
V02779;2022-09-24;C003;P003;2
V02780;2022-06-23;C009;P005;3
V02781;2022-06-26;C007;P006;2
V02782;2022-04-07;C004;P003;3
V02783;2022-09-02;C001;P006;4
V02784;2024-12-23;C002;P008;4
V02785;2024-07-26;C002;P004;1
V02786;2024-11-17;C003;P008;1
V02787;2022-03-27;C003;P009;5
V02788;2023-04-28;C001;P008;5
V02789;2023-12-11;C001;P005;1
V02790;2024-05-01;C009;P008;3
V02791;2022-04-13;C005;P008;4
V02792;2022-06-01;C009;P009;5
V02793;2024-07-19;C005;P009;2
V02794;2022-04-12;C003;P005;4
V02795;2024-09-19;C007;P001;5
V02796;2023-08-20;C005;P008;1
V02797;2022-03-15;C009;P001;2
V02798;2023-04-07;C004;P010;1
V02799;2022-11-06;C004;P005;2
V02800;2023-12-23;C004;P007;3
V02801;2022-08-01;C007;P006;1
V02802;2023-05-31;C008;P008;2
V02803;2023-12-28;C010;P008;4
V02804;2022-12-31;C007;P008;3
V02805;2023-10-14;C001;P001;2
V02806;2022-08-13;C009;P007;2
V02807;2024-10-08;C003;P002;5
V02808;2022-07-28;C009;P003;5
V02809;2022-12-20;C010;P010;3
V02810;2022-12-26;C007;P009;4
V02811;2022-10-19;C008;P009;5
V02812;2024-10-05;C002;P010;3
V02813;2024-03-05;C004;P008;5
V02814;2023-06-06;C007;P003;5
V02815;2023-05-27;C001;P009;4
V02816;2023-03-28;C006;P005;4
V02817;2024-07-19;C005;P003;1
V02818;2023-01-08;C010;P007;4
V02819;2022-12-01;C005;P009;1
V02820;2022-02-13;C007;P001;4
V02821;2024-01-09;C010;P010;1
V02822;2023-08-16;C003;P003;1
V02823;2022-11-03;C001;P009;4
V02824;2022-10-23;C009;P003;3
V02825;2022-08-20;C006;P007;4
V02826;2024-02-09;C007;P002;1
V02827;2022-12-27;C005;P007;3
V02828;2024-02-11;C010;P005;2
V02829;2023-10-19;C001;P002;2
V02830;2023-06-18;C002;P008;4
V02831;2024-02-23;C004;P001;1
V02832;2023-01-29;C003;P001;1
V02833;2023-02-04;C005;P006;3
V02834;2022-01-04;C010;P004;5
V02835;2023-02-05;C006;P008;1
V02836;2023-02-19;C002;P002;4
V02837;2023-08-17;C010;P009;3
V02838;2023-08-26;C004;P007;3
V02839;2023-09-11;C006;P001;2
V02840;2024-06-25;C001;P006;4
V02841;2022-02-07;C001;P007;5
V02842;2023-09-17;C002;P007;4
V02843;2024-10-25;C002;P009;1
V02844;2024-11-28;C006;P009;4
V02845;2024-10-19;C005;P001;2
V02846;2024-11-07;C007;P004;5
V02847;2023-11-09;C002;P002;4
V02848;2022-01-25;C008;P007;4
V02849;2023-07-09;C006;P007;2
V02850;2024-08-09;C009;P005;1
V02851;2022-02-12;C001;P008;3
V02852;2022-12-07;C009;P010;4
V02853;2022-01-22;C001;P006;4
V02854;2024-02-06;C004;P002;3
V02855;2024-02-13;C009;P003;1
V02856;2024-11-05;C009;P008;3
V02857;2023-12-17;C010;P010;3
V02858;2022-05-27;C001;P009;3
V02859;2023-10-04;C005;P004;5
V02860;2023-01-24;C005;P002;4
V02861;2024-07-06;C002;P003;4
V02862;2024-10-14;C001;P005;1
V02863;2023-06-12;C005;P003;5
V02864;2023-01-08;C001;P009;2
V02865;2024-03-24;C005;P006;3
V02866;2024-05-24;C004;P004;5
V02867;2023-03-05;C002;P006;4
V02868;2022-11-24;C006;P005;3
V02869;2023-10-11;C007;P002;1
V02870;2024-04-28;C007;P007;3
V02871;2023-04-23;C009;P001;2
V02872;2023-07-03;C006;P002;4
V02873;2023-01-14;C002;P010;5
V02874;2024-07-15;C004;P010;3
V02875;2024-10-16;C006;P002;2
V02876;2024-08-29;C004;P010;1
V02877;2023-10-16;C009;P009;3
V02878;2022-12-16;C002;P005;1
V02879;2022-11-24;C005;P009;5
V02880;2024-01-05;C009;P001;5
V02881;2022-11-11;C004;P009;5
V02882;2022-02-05;C008;P008;4
V02883;2024-05-06;C005;P001;2
V02884;2022-06-14;C008;P002;4
V02885;2024-03-28;C006;P008;2
V02886;2023-12-17;C006;P001;3
V02887;2022-06-21;C009;P009;5
V02888;2022-10-18;C001;P007;2
V02889;2022-10-02;C004;P008;1
V02890;2022-02-26;C001;P002;2
V02891;2024-01-26;C010;P006;2
V02892;2022-11-19;C001;P003;2
V02893;2022-11-06;C002;P001;2
V02894;2023-08-09;C007;P008;5
V02895;2022-08-28;C009;P008;5
V02896;2022-05-27;C006;P002;5
V02897;2023-10-23;C007;P001;2
V02898;2024-04-20;C005;P008;1
V02899;2023-03-24;C008;P005;3
V02900;2022-03-28;C002;P001;5
V02901;2022-11-07;C008;P005;1
V02902;2023-10-13;C008;P004;1
V02903;2023-10-09;C009;P004;4
V02904;2024-04-03;C005;P007;1
V02905;2023-04-22;C001;P009;2
V02906;2024-06-11;C002;P010;2
V02907;2023-05-16;C010;P006;1
V02908;2024-08-06;C001;P008;3
V02909;2022-11-12;C003;P010;3
V02910;2024-04-16;C008;P007;5
V02911;2022-12-19;C002;P008;3
V02912;2023-08-31;C007;P003;3
V02913;2023-01-04;C010;P005;4
V02914;2022-03-29;C009;P007;4
V02915;2024-06-02;C009;P002;4
V02916;2024-02-12;C004;P001;1
V02917;2022-06-05;C008;P006;3
V02918;2023-11-18;C002;P002;3
V02919;2023-06-15;C007;P002;1
V02920;2024-11-19;C002;P001;4
V02921;2022-02-25;C002;P010;4
V02922;2023-11-27;C006;P001;4
V02923;2022-07-18;C009;P001;1
V02924;2023-02-03;C007;P008;3
V02925;2023-02-24;C007;P001;3
V02926;2022-08-08;C009;P002;4
V02927;2023-04-02;C007;P008;5
V02928;2022-03-24;C002;P009;5
V02929;2022-03-31;C002;P006;2
V02930;2023-07-13;C010;P001;5
V02931;2024-12-30;C010;P003;1
V02932;2023-04-05;C008;P001;1
V02933;2022-11-18;C007;P006;4
V02934;2022-05-12;C008;P001;3
V02935;2022-06-21;C006;P003;3
V02936;2022-12-29;C010;P006;4
V02937;2022-11-07;C009;P005;4
V02938;2022-07-13;C004;P010;4
V02939;2022-12-21;C004;P008;4
V02940;2022-06-06;C003;P003;4
V02941;2024-02-02;C007;P004;3
V02942;2023-08-30;C002;P010;4
V02943;2024-11-13;C008;P003;4
V02944;2022-08-19;C001;P001;4
V02945;2024-02-02;C006;P002;4
V02946;2022-11-11;C001;P001;3
V02947;2024-06-10;C006;P003;4
V02948;2024-05-04;C009;P010;4
V02949;2024-10-19;C004;P008;1
V02950;2024-04-02;C006;P006;5
V02951;2023-09-03;C004;P010;3
V02952;2022-01-18;C005;P010;2
V02953;2022-08-01;C006;P008;1
V02954;2022-08-13;C009;P005;5
V02955;2024-12-23;C002;P008;3
V02956;2023-11-01;C010;P006;2
V02957;2023-06-21;C006;P004;5
V02958;2022-04-30;C007;P010;4
V02959;2024-03-08;C006;P007;3
V02960;2023-09-26;C008;P006;3
V02961;2023-09-18;C003;P010;3
V02962;2022-10-01;C009;P008;2
V02963;2022-01-02;C006;P005;1
V02964;2022-03-29;C004;P005;4
V02965;2024-03-06;C006;P003;3
V02966;2022-12-30;C004;P006;1
V02967;2024-10-26;C004;P003;3
V02968;2024-10-16;C010;P007;5
V02969;2024-06-24;C010;P010;5
V02970;2024-12-10;C009;P005;5
